ID_Ventas;ID_Canal;ID_Provincia;ID_Ciudad;ID_Empresa;ID_Vendedor;ID_Comprador;ID_Titular;ID_Voucher;Fecha_de_Emisión;ID_Origen;ID_Destino;ID_Producto;ID_Tipo_de_Producto;Inicio_Viaje;Fin_Viaje;ID_Forma_de_Pago
6022;12;18;39;1;64;3573;4;388064;21/12/2019;59;1003;400;3;31/12/2019;3/1/2020;1
6023;12;18;39;1;64;4364;4;388166;21/12/2019;59;1003;400;3;24/12/2019;6/1/2020;1
6024;12;18;39;1;64;4806;3;388179;21/12/2019;59;1003;400;3;24/12/2019;17/1/2020;1
6025;12;16;32;1;64;5556;4;388208;21/12/2019;73;1000;202;1;22/12/2019;21/1/2020;1
6026;13;8;27;1;156;4630;1;388225;21/12/2019;46;1000;200;3;22/12/2019;4/1/2020;1
6027;12;16;32;1;64;1531;2;388255;21/12/2019;73;1000;200;3;21/12/2019;3/1/2020;1
6028;12;16;32;1;64;2891;2;388268;22/12/2019;73;1000;202;1;23/12/2019;22/1/2020;1
6029;12;16;32;1;64;4335;3;388285;22/12/2019;73;1004;200;3;22/12/2019;1/1/2020;1
6030;12;16;32;1;64;2552;3;388298;22/12/2019;73;1000;202;1;23/12/2019;22/1/2020;1
6031;12;18;39;1;64;5444;4;388331;23/12/2019;59;1001;400;3;30/12/2019;21/1/2020;1
6032;12;18;39;1;64;211;3;388403;23/12/2019;59;1003;400;3;25/12/2019;31/12/2019;1
6033;12;4;7;2;287;5076;3;388446;23/12/2019;14;1000;200;3;30/12/2019;6/1/2020;12
6034;12;18;39;1;64;21;4;388493;23/12/2019;59;1003;400;3;29/12/2019;6/1/2020;1
6035;12;18;39;1;64;1455;4;388552;23/12/2019;59;1003;400;3;27/12/2019;4/1/2020;1
6036;12;16;32;1;64;4991;3;388582;23/12/2019;73;1000;200;3;23/12/2019;29/12/2019;1
6037;12;16;32;1;64;5031;4;388607;23/12/2019;73;1000;202;1;24/12/2019;23/1/2020;1
6038;12;16;32;1;64;2486;3;388611;23/12/2019;73;1003;400;3;23/12/2019;9/1/2020;1
6039;12;18;39;1;64;1129;3;388624;23/12/2019;18;1001;400;3;7/4/2020;21/4/2020;1
6040;12;16;32;1;64;985;3;388667;24/12/2019;73;1000;200;3;28/12/2019;12/1/2020;1
6041;12;19;41;2;30;5372;4;388671;24/12/2019;62;1003;400;3;30/12/2019;6/1/2020;1
6042;12;16;32;1;64;4361;3;388684;24/12/2019;73;1000;200;3;27/12/2019;27/1/2020;1
6043;12;18;39;1;64;142;3;388709;24/12/2019;59;1003;400;3;26/12/2019;13/1/2020;1
6044;12;18;39;1;64;4854;1;388713;24/12/2019;59;1003;400;3;29/12/2019;3/1/2020;1
6045;12;19;41;2;30;1494;2;388726;24/12/2019;62;1003;400;3;31/12/2019;6/1/2020;1
6046;12;18;39;1;64;4322;1;388756;24/12/2019;59;1003;400;3;23/1/2020;28/1/2020;1
6047;12;16;32;1;64;3386;3;388786;24/12/2019;73;1003;402;1;25/12/2019;24/1/2020;1
6048;12;4;9;1;64;4879;3;388802;25/12/2019;26;1000;200;3;27/12/2019;9/1/2020;15
6049;12;1;25;1;64;3563;4;388828;26/12/2019;13;1000;200;3;25/12/2019;15/1/2020;1
6050;12;7;10;1;64;1433;3;388862;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6051;12;7;10;1;64;4893;3;388917;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6052;12;7;10;1;64;3607;3;388947;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6053;12;7;10;1;64;1286;3;388951;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6054;12;7;10;1;64;5268;3;388964;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6055;12;7;10;1;64;1282;3;388977;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6056;12;7;10;1;64;5709;3;389007;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6057;12;7;10;1;64;3820;3;389054;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6058;12;7;10;1;64;4826;3;389067;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6059;12;4;7;2;151;4786;3;389084;26/12/2019;43;1001;400;3;31/12/2019;24/1/2020;14
6060;12;7;10;1;64;1218;3;389109;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6061;12;7;10;1;64;3565;3;389156;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6062;12;7;10;1;64;297;3;389199;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6063;12;7;10;1;64;3744;3;389202;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6064;12;7;10;1;64;3990;3;389258;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6065;12;7;10;1;64;144;3;389262;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6066;12;7;10;1;64;3978;3;389292;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6067;12;7;10;1;64;1346;3;389321;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6068;12;7;10;1;64;1052;3;389351;26/12/2019;29;1000;202;1;27/12/2019;26/1/2020;1
6069;13;4;13;1;219;5045;3;389423;26/12/2019;14;1000;102;3;31/12/2019;9/1/2020;8
6070;12;7;10;1;64;1558;3;389525;26/12/2019;73;1003;400;3;26/12/2019;17/3/2020;1
6071;12;18;39;1;64;989;4;389538;26/12/2019;59;1003;400;3;27/12/2019;31/12/2019;1
6072;12;16;32;1;64;4340;3;389568;26/12/2019;73;1004;200;3;26/12/2019;2/1/2020;1
6073;12;16;32;1;64;274;1;389598;26/12/2019;73;1003;400;3;26/12/2019;12/1/2020;1
6074;13;8;27;1;156;3770;3;389631;26/12/2019;73;1001;402;1;28/12/2019;26/1/2020;1
6075;12;16;32;1;64;1705;1;389661;26/12/2019;73;1000;200;3;26/12/2019;5/1/2020;1
6076;12;16;32;1;64;1545;3;389687;26/12/2019;50;1003;400;3;26/12/2019;5/1/2020;1
6077;13;4;13;1;219;2043;3;389716;27/12/2019;14;1000;303;3;27/12/2019;4/1/2020;7
6078;13;4;13;1;156;39;3;389746;27/12/2019;14;1000;102;3;6/1/2020;10/2/2020;14
6079;12;16;32;1;64;74;4;389776;27/12/2019;73;1000;200;3;27/12/2019;10/1/2020;1
6080;12;4;7;2;318;5035;3;389805;27/12/2019;14;1000;200;3;28/12/2019;4/1/2020;7
6081;12;18;39;1;64;609;4;389895;27/12/2019;59;1004;200;3;3/1/2020;7/1/2020;1
6082;13;4;13;1;156;323;3;389907;27/12/2019;14;1000;102;3;8/3/2020;20/3/2020;7
6083;12;4;7;6;5;1744;3;389924;27/12/2019;14;1000;200;3;2/1/2020;10/1/2020;10
6084;12;16;32;1;64;2388;3;389937;27/12/2019;73;1001;400;3;8/1/2020;15/2/2020;1
6085;12;18;39;1;64;1478;2;389984;28/12/2019;59;1003;400;3;6/1/2020;12/1/2020;1
6086;12;18;39;1;64;4121;1;389997;28/12/2019;59;1003;400;3;14/1/2020;17/1/2020;1
6087;12;16;32;1;64;35;3;390039;28/12/2019;73;1000;202;1;29/12/2019;28/1/2020;1
6088;12;16;32;1;64;4908;1;390043;28/12/2019;73;1000;202;1;29/12/2019;27/2/2020;1
6089;12;16;32;1;64;3361;4;390073;28/12/2019;73;1001;400;3;28/12/2019;22/3/2020;1
6090;12;16;32;1;64;4251;1;390102;28/12/2019;73;1003;400;3;28/12/2019;12/1/2020;1
6091;12;18;39;2;70;3638;3;390158;29/12/2019;59;1003;400;3;30/12/2019;12/1/2020;1
6092;12;13;44;1;64;1148;3;392389;29/12/2019;44;1000;200;3;29/12/2019;3/1/2020;1
6093;13;4;13;1;219;4970;3;390204;30/12/2019;14;1000;200;3;30/12/2019;11/1/2020;14
6094;12;1;25;1;64;2172;4;390217;30/12/2019;13;1000;200;3;30/12/2019;22/1/2020;1
6095;12;4;9;1;64;4861;3;390336;30/12/2019;14;1000;200;3;16/1/2020;24/1/2020;14
6096;12;18;39;1;64;5443;2;390408;30/12/2019;59;1003;400;3;30/12/2019;7/1/2020;1
6097;12;18;39;1;64;395;4;390438;30/12/2019;59;1003;400;3;28/4/2020;22/5/2020;1
6098;13;8;27;1;156;4977;3;390501;31/12/2019;73;1003;402;1;1/1/2020;31/1/2020;1
6099;12;19;40;1;64;445;3;390544;31/12/2019;24;1003;400;3;9/1/2020;21/1/2020;1
6100;12;13;43;2;26;4112;1;390574;31/12/2019;44;1003;400;3;1/1/2020;13/1/2020;1
6101;12;16;32;1;64;2521;3;390616;1/1/2020;73;1003;401;2;1/1/2020;25/9/2020;1
6102;12;13;44;1;64;4285;3;390633;1/1/2020;13;1000;200;3;1/1/2020;15/1/2020;1
6103;12;4;9;1;64;879;3;390591;2/1/2020;16;1000;200;3;2/1/2020;8/1/2020;13
6104;12;18;39;1;64;319;1;390722;2/1/2020;59;1003;400;3;13/1/2020;22/1/2020;1
6105;12;13;43;1;64;5639;1;390765;2/1/2020;14;1000;200;3;2/1/2020;9/1/2020;1
6106;12;13;43;1;64;5639;1;390778;2/1/2020;14;1000;200;3;2/1/2020;9/1/2020;1
6107;12;16;32;1;64;2487;3;390943;3/1/2020;73;1000;202;1;4/1/2020;3/4/2020;1
6108;13;4;13;1;64;1533;1;390956;3/1/2020;14;1000;200;3;10/1/2020;26/1/2020;14
6109;12;18;39;1;64;4321;1;391059;3/1/2020;59;1004;200;3;7/1/2020;10/1/2020;1
6110;12;18;39;1;64;5606;1;391118;3/1/2020;32;1000;200;3;9/1/2020;20/1/2020;1
6111;12;16;32;1;64;3268;3;391148;3/1/2020;73;1000;202;1;4/1/2020;3/2/2020;1
6112;12;19;41;1;64;4525;3;391152;3/1/2020;62;1003;402;1;17/1/2020;18/1/2020;1
6113;13;4;13;1;64;133;3;391165;3/1/2020;14;1001;102;3;2/2/2020;15/2/2020;12
6114;12;4;9;1;64;194;3;391178;3/1/2020;14;1000;200;3;7/1/2020;17/1/2020;12
6115;12;18;39;1;64;427;3;391211;3/1/2020;59;1003;400;3;5/1/2020;14/1/2020;1
6116;12;13;43;1;64;5272;3;391254;4/1/2020;44;1003;400;3;4/1/2020;12/1/2020;1
6117;12;18;39;1;64;594;3;391309;4/1/2020;59;1000;200;3;7/1/2020;20/1/2020;1
6118;12;16;32;1;64;3401;4;391326;4/1/2020;73;1001;400;3;9/1/2020;25/1/2020;1
6119;12;4;7;2;33;5353;4;391356;6/1/2020;16;1000;200;3;8/1/2020;29/1/2020;14
6120;13;4;13;1;219;4671;3;391369;6/1/2020;14;1000;200;3;7/1/2020;14/1/2020;13
6121;12;18;39;1;64;1787;3;391432;6/1/2020;59;1004;200;3;12/1/2020;17/1/2020;1
6122;12;18;39;1;64;4984;4;391475;6/1/2020;59;1000;200;3;8/1/2020;16/1/2020;1
6123;12;19;41;2;2;4018;3;391547;6/1/2020;62;1000;200;3;13/1/2020;19/1/2020;1
6124;12;16;32;1;64;141;4;391577;6/1/2020;73;1000;200;3;5/2/2020;19/2/2020;1
6125;13;4;13;1;64;2396;4;391581;6/1/2020;14;1002;102;3;15/1/2020;30/1/2020;13
6126;13;4;13;1;219;191;4;391594;6/1/2020;14;1000;102;3;9/1/2020;29/1/2020;7
6127;12;18;39;1;64;3293;3;391708;6/1/2020;59;1000;200;3;8/1/2020;14/1/2020;1
6128;12;4;9;1;64;1499;3;391712;6/1/2020;26;1000;200;3;8/1/2020;25/1/2020;15
6129;12;4;7;3;299;5146;3;391755;7/1/2020;14;1003;400;3;7/1/2020;16/1/2020;11
6130;12;18;39;1;64;1719;2;391768;7/1/2020;59;1001;400;3;12/1/2020;27/1/2020;1
6131;12;16;32;1;64;68;3;391772;7/1/2020;73;1003;400;3;7/1/2020;10/1/2020;1
6132;12;16;32;1;64;3319;3;391887;7/1/2020;25;1002;200;3;10/1/2020;26/1/2020;1
6133;12;16;32;1;64;943;3;391891;7/1/2020;6;1001;400;3;1/4/2020;18/4/2020;1
6134;12;18;39;1;64;1244;3;391903;7/1/2020;59;1002;200;3;10/1/2020;14/1/2020;1
6135;12;18;39;1;64;4481;3;391916;7/1/2020;59;1001;400;3;24/1/2020;24/4/2020;1
6136;12;18;39;1;64;2962;4;391976;7/1/2020;2;1002;200;3;10/1/2020;14/1/2020;1
6137;12;18;39;1;64;5592;1;391989;7/1/2020;59;1000;200;3;8/1/2020;18/1/2020;1
6138;12;18;39;1;64;5435;1;391993;7/1/2020;2;1002;200;3;10/1/2020;14/1/2020;1
6139;12;18;39;1;64;1797;3;392006;7/1/2020;2;1002;200;3;10/1/2020;14/1/2020;1
6140;12;18;39;1;64;3677;1;392036;7/1/2020;2;1002;200;3;10/1/2020;14/1/2020;1
6141;12;13;43;2;26;925;1;392053;7/1/2020;44;1003;400;3;10/1/2020;9/2/2020;1
6142;12;13;43;1;64;2274;3;392066;7/1/2020;44;1003;400;3;22/1/2020;6/2/2020;1
6143;12;18;39;1;64;5608;2;392079;7/1/2020;59;1001;400;3;17/1/2020;3/2/2020;1
6144;12;18;39;1;64;4378;1;392083;7/1/2020;59;1002;200;3;14/1/2020;17/1/2020;1
6145;12;18;39;1;64;5297;4;392172;7/1/2020;59;1002;200;3;10/1/2020;14/1/2020;1
6146;12;18;39;1;64;5609;4;392198;7/1/2020;32;1002;200;3;11/1/2020;16/1/2020;1
6147;12;16;32;1;64;2580;4;392231;7/1/2020;73;1000;200;3;7/1/2020;27/2/2020;1
6148;13;4;13;1;156;5303;3;392244;8/1/2020;14;1000;102;3;13/1/2020;20/1/2020;14
6149;12;4;7;6;82;1561;3;392257;8/1/2020;16;1000;103;3;12/1/2020;18/1/2020;9
6150;13;8;27;1;156;131;3;392274;8/1/2020;53;1003;400;3;13/1/2020;13/4/2020;1
6151;12;4;9;1;64;898;3;392303;8/1/2020;14;1000;200;3;10/1/2020;22/1/2020;13
6152;12;13;43;2;26;1441;1;392329;8/1/2020;44;1003;400;3;10/1/2020;9/2/2020;1
6153;12;16;32;1;64;5316;4;392359;8/1/2020;73;1000;200;3;20/1/2020;27/1/2020;1
6154;12;18;39;1;64;4560;3;392363;8/1/2020;59;1003;400;3;9/1/2020;24/1/2020;1
6155;12;13;43;2;53;1811;3;392405;8/1/2020;44;1003;402;1;9/1/2020;9/3/2020;1
6156;12;16;32;1;64;3954;3;392418;8/1/2020;73;1000;200;3;11/1/2020;18/1/2020;1
6157;12;16;32;1;64;1725;3;392422;8/1/2020;73;1000;200;3;8/1/2020;28/1/2020;1
6158;13;4;13;1;64;2125;3;392435;8/1/2020;14;1000;102;3;15/1/2020;11/2/2020;13
6159;13;8;27;1;156;2071;3;392482;9/1/2020;73;1001;400;3;31/1/2020;29/4/2020;1
6160;13;4;13;1;219;5486;4;392541;9/1/2020;14;1000;102;3;26/1/2020;3/2/2020;14
6161;12;18;39;1;64;3644;4;392554;9/1/2020;59;1003;400;3;15/1/2020;21/1/2020;1
6162;12;4;7;1;64;5555;1;392567;9/1/2020;14;1000;302;3;10/1/2020;28/1/2020;1
6163;12;4;7;2;215;5738;1;392571;9/1/2020;14;1000;200;3;11/1/2020;20/1/2020;11
6164;12;18;39;1;64;1340;3;392597;9/1/2020;59;1002;200;3;10/1/2020;14/1/2020;1
6165;12;18;39;1;64;3675;1;392609;9/1/2020;59;1002;200;3;17/1/2020;21/1/2020;1
6166;12;18;39;1;64;4233;3;392643;9/1/2020;59;1002;200;3;14/1/2020;24/1/2020;1
6167;12;18;39;1;64;4363;3;392669;9/1/2020;59;1003;400;3;14/1/2020;24/1/2020;1
6168;12;1;25;1;64;412;3;392775;10/1/2020;13;1001;400;3;11/1/2020;18/1/2020;1
6169;12;4;7;4;36;3504;3;392804;10/1/2020;26;1000;200;3;11/1/2020;22/1/2020;14
6170;13;4;13;1;156;3612;3;392864;10/1/2020;14;1001;102;3;22/1/2020;17/2/2020;13
6171;12;18;39;1;64;3676;2;392881;10/1/2020;59;1000;200;3;26/1/2020;29/1/2020;1
6172;13;4;13;1;219;5009;3;392906;10/1/2020;14;1000;200;3;11/1/2020;13/1/2020;12
6173;12;19;41;2;30;463;2;392936;10/1/2020;62;1003;400;3;14/5/2020;19/5/2020;1
6174;12;18;39;1;64;2974;1;392979;10/1/2020;32;1000;200;3;19/1/2020;1/2/2020;1
6175;12;18;39;1;64;404;4;393039;10/1/2020;2;1002;200;3;17/1/2020;21/1/2020;1
6176;12;19;41;1;64;5684;2;393073;10/1/2020;62;1003;400;3;12/1/2020;17/1/2020;1
6177;12;18;39;1;64;3730;3;393086;10/1/2020;2;1002;200;3;17/1/2020;21/1/2020;1
6178;12;19;41;1;64;1535;2;393099;10/1/2020;62;1003;400;3;12/1/2020;17/1/2020;1
6179;12;19;41;1;64;987;2;393102;10/1/2020;62;1003;400;3;12/1/2020;17/1/2020;1
6180;12;19;41;1;64;2967;2;393115;10/1/2020;62;1003;400;3;13/1/2020;17/1/2020;1
6181;12;3;14;1;64;2439;3;394738;10/1/2020;14;1000;400;3;15/1/2020;25/1/2020;1
6182;12;1;25;1;64;4680;1;393158;11/1/2020;71;1001;400;3;17/2/2020;10/3/2020;1
6183;12;4;9;1;64;3922;3;393264;13/1/2020;26;1000;200;3;14/1/2020;25/1/2020;12
6184;13;4;13;1;219;3038;3;393281;13/1/2020;14;1000;102;3;18/1/2020;3/2/2020;10
6185;12;1;25;1;64;2787;3;393294;13/1/2020;3;1000;200;3;13/1/2020;24/1/2020;1
6186;12;13;43;2;26;868;3;393319;13/1/2020;44;1003;400;3;27/1/2020;4/2/2020;1
6187;12;4;7;4;305;4792;3;393349;13/1/2020;26;1000;200;3;14/1/2020;27/1/2020;12
6188;12;1;25;1;64;4662;3;393353;13/1/2020;13;1000;200;3;8/2/2020;16/2/2020;1
6189;12;16;32;1;64;14;1;393379;13/1/2020;25;1000;200;3;13/1/2020;19/1/2020;1
6190;12;16;32;1;64;3311;3;393396;13/1/2020;73;1000;202;1;14/1/2020;13/4/2020;1
6191;12;1;25;1;64;3898;3;393408;13/1/2020;13;1001;400;3;22/1/2020;26/1/2020;1
6192;12;16;32;1;64;1615;3;393412;13/1/2020;73;1000;202;1;14/1/2020;13/4/2020;1
6193;13;4;13;1;64;5011;1;393438;13/1/2020;14;1001;102;3;15/1/2020;4/2/2020;13
6194;12;18;39;1;64;4986;4;393442;13/1/2020;59;1003;400;3;15/1/2020;20/1/2020;1
6195;12;18;39;1;64;4652;4;393468;13/1/2020;18;1000;200;3;7/2/2020;11/2/2020;1
6196;13;4;13;1;156;4068;1;393514;15/1/2020;14;1000;200;3;17/1/2020;28/1/2020;13
6197;13;4;13;1;219;2475;3;393531;15/1/2020;14;1000;200;3;19/1/2020;31/1/2020;10
6198;12;19;41;1;64;4417;3;393544;15/1/2020;62;1003;400;3;16/1/2020;31/1/2020;1
6199;12;18;39;1;64;1259;1;393561;15/1/2020;59;1003;400;3;16/1/2020;26/1/2020;1
6200;12;18;39;1;64;461;1;393574;15/1/2020;39;1002;200;3;17/1/2020;21/1/2020;1
6201;12;18;39;1;64;1456;1;393591;15/1/2020;59;1000;200;3;23/1/2020;1/2/2020;1
6202;12;18;39;1;64;264;3;393646;15/1/2020;18;1003;400;3;16/1/2020;25/1/2020;1
6203;13;4;13;1;156;2295;3;393663;15/1/2020;14;1000;102;3;17/1/2020;2/2/2020;10
6204;12;18;39;1;64;472;4;393676;15/1/2020;59;1003;400;3;21/1/2020;28/1/2020;1
6205;12;18;39;1;64;262;1;393693;15/1/2020;32;1000;200;3;20/1/2020;27/1/2020;1
6206;12;18;39;1;64;2650;4;393705;15/1/2020;2;1002;200;3;17/2/2020;24/2/2020;1
6207;13;4;13;1;219;3924;3;393752;15/1/2020;14;1000;102;3;21/1/2020;28/1/2020;13
6208;12;13;43;1;64;1296;3;393765;15/1/2020;44;1001;400;3;18/1/2020;2/2/2020;1
6209;12;13;43;1;64;564;3;393782;15/1/2020;44;1001;400;3;18/1/2020;2/2/2020;1
6210;12;13;43;1;64;3566;3;393795;15/1/2020;44;1001;400;3;18/1/2020;2/2/2020;1
6211;12;13;43;1;64;3655;3;393807;15/1/2020;44;1001;400;3;27/1/2020;9/2/2020;1
6212;12;19;41;1;64;617;1;393811;15/1/2020;62;1003;400;3;16/1/2020;23/1/2020;1
6213;12;18;39;1;64;4866;1;393824;15/1/2020;59;1000;200;3;18/1/2020;27/1/2020;1
6214;12;18;39;1;64;3980;1;393837;15/1/2020;2;1002;200;3;26/5/2020;30/5/2020;1
6215;12;4;7;2;249;3161;1;393867;15/1/2020;14;1000;102;3;9/2/2020;22/2/2020;12
6216;12;16;32;1;64;5083;3;393939;16/1/2020;73;1000;202;1;17/1/2020;16/2/2020;1
6217;12;13;43;1;64;4699;1;393969;16/1/2020;44;1000;201;3;21/1/2020;1/2/2020;1
6218;12;16;32;1;64;1575;3;394003;16/1/2020;6;1004;200;3;16/1/2020;3/2/2020;1
6219;12;16;32;1;64;3028;3;394016;16/1/2020;73;1000;202;1;17/1/2020;16/2/2020;1
6220;12;13;43;1;64;4027;3;394033;17/1/2020;44;1003;400;3;18/1/2020;31/1/2020;1
6221;13;4;13;1;156;3678;4;394059;17/1/2020;14;1000;102;3;14/4/2020;1/5/2020;13
6222;12;16;32;1;64;3312;1;394076;17/1/2020;73;1000;200;3;17/1/2020;30/1/2020;1
6223;13;4;13;1;156;3301;3;394089;17/1/2020;14;1001;402;1;18/1/2020;17/2/2020;12
6224;12;16;32;1;64;1863;3;394152;17/1/2020;73;1000;201;3;26/1/2020;27/1/2020;1
6225;12;4;7;2;249;3161;3;394165;17/1/2020;14;1000;302;3;10/2/2020;20/2/2020;12
6226;13;4;13;1;156;737;3;394195;17/1/2020;14;1000;200;3;20/1/2020;28/1/2020;14
6227;12;18;39;1;64;4625;2;394284;17/1/2020;59;1002;200;3;21/1/2020;24/1/2020;1
6228;12;18;39;1;64;5447;4;394309;17/1/2020;59;1000;200;3;21/1/2020;27/1/2020;1
6229;12;18;39;1;64;3647;4;394326;18/1/2020;59;1002;200;3;21/1/2020;27/1/2020;1
6230;12;13;44;1;64;4173;4;394343;18/1/2020;44;1003;400;3;17/1/2020;19/1/2020;1
6231;12;13;44;1;64;4011;1;394399;19/1/2020;44;1003;400;3;19/1/2020;3/2/2020;1
6232;12;16;32;1;64;2087;4;394428;20/1/2020;73;1000;200;3;19/1/2020;1/2/2020;1
6233;12;1;25;1;64;657;3;394462;20/1/2020;68;1000;200;3;27/1/2020;31/1/2020;1
6234;12;18;39;1;64;2423;3;394504;20/1/2020;59;1000;200;3;24/1/2020;4/2/2020;1
6235;12;18;39;1;64;5189;3;394517;20/1/2020;59;1004;200;3;21/1/2020;24/1/2020;1
6236;12;19;40;1;64;118;1;394521;20/1/2020;12;1003;400;3;24/1/2020;14/2/2020;1
6237;12;1;25;1;64;1795;3;394534;20/1/2020;33;1003;400;3;23/1/2020;2/2/2020;1
6238;12;18;39;1;64;3623;3;394564;20/1/2020;18;1000;200;3;7/4/2020;10/4/2020;1
6239;12;18;39;1;64;473;1;394577;20/1/2020;59;1003;400;3;30/1/2020;30/5/2020;1
6240;12;18;39;1;64;398;4;394581;20/1/2020;18;1003;400;3;5/2/2020;9/2/2020;1
6241;13;4;13;1;219;2925;3;394606;21/1/2020;14;1000;102;3;22/1/2020;26/1/2020;10
6242;12;1;25;1;64;1209;3;394636;21/1/2020;13;1001;400;3;4/2/2020;19/2/2020;1
6243;12;16;32;1;64;3645;3;394653;21/1/2020;73;1000;202;1;22/1/2020;21/2/2020;1
6244;12;16;32;1;64;4554;3;394666;21/1/2020;50;1000;200;3;21/1/2020;24/1/2020;1
6245;12;18;39;1;64;4572;1;394679;21/1/2020;2;1000;200;3;23/1/2020;31/1/2020;1
6246;12;16;32;1;64;2013;3;394696;21/1/2020;25;1000;200;3;21/1/2020;1/2/2020;1
6247;12;4;7;2;84;3703;1;394712;22/1/2020;16;1000;200;3;22/1/2020;29/1/2020;13
6248;12;18;39;1;64;4325;4;394801;22/1/2020;2;1000;200;3;5/4/2020;10/4/2020;1
6249;12;1;25;1;64;481;1;394857;22/1/2020;3;1003;400;3;22/1/2020;29/1/2020;1
6250;12;13;43;1;64;2064;1;394861;22/1/2020;44;1003;400;3;23/1/2020;29/1/2020;1
6251;12;13;44;1;64;3937;3;394891;23/1/2020;44;1000;200;3;23/1/2020;1/2/2020;1
6252;12;1;25;1;64;867;3;394903;23/1/2020;28;1001;400;3;28/1/2020;15/2/2020;1
6253;12;1;25;1;64;5360;3;394916;23/1/2020;28;1001;400;3;28/1/2020;15/2/2020;1
6254;12;7;10;1;64;3388;4;394933;23/1/2020;73;1000;200;3;26/1/2020;30/1/2020;1
6255;12;4;7;3;233;2701;3;394959;23/1/2020;16;1000;200;3;24/1/2020;2/2/2020;12
6256;13;4;13;1;156;1779;3;394993;23/1/2020;14;1001;102;3;26/1/2020;17/2/2020;13
6257;12;13;43;2;26;1260;3;395019;23/1/2020;44;1003;402;1;24/1/2020;23/2/2020;1
6258;13;8;27;1;156;4132;3;395023;23/1/2020;73;1003;400;3;9/2/2020;17/5/2020;1
6259;12;16;32;1;64;2575;4;395053;23/1/2020;73;1000;202;1;24/1/2020;23/2/2020;1
6260;12;19;41;2;9;120;1;395066;23/1/2020;62;1000;200;3;25/1/2020;8/2/2020;1
6261;13;8;27;1;156;5216;3;395079;23/1/2020;73;1000;202;1;24/1/2020;10/2/2020;1
6262;13;4;13;1;219;1541;3;395096;24/1/2020;14;1001;102;3;8/2/2020;22/2/2020;13
6263;13;4;13;1;156;39;3;395125;24/1/2020;14;1000;102;3;30/1/2020;3/3/2020;11
6264;12;16;32;1;64;4446;3;395185;24/1/2020;73;1000;200;3;24/1/2020;31/1/2020;1
6265;12;16;32;1;64;3136;3;395201;24/1/2020;73;1000;202;1;25/1/2020;25/3/2020;1
6266;12;18;39;1;64;275;4;395274;27/1/2020;59;1002;200;3;8/4/2020;12/4/2020;1
6267;12;4;7;2;310;1197;3;395359;27/1/2020;14;1000;200;3;2/2/2020;16/2/2020;14
6268;12;13;43;2;91;2953;4;395363;27/1/2020;44;1003;400;3;30/1/2020;26/2/2020;1
6269;12;18;39;1;64;4742;4;395393;27/1/2020;59;1000;200;3;17/2/2020;22/2/2020;1
6270;12;4;7;2;301;5379;4;395405;27/1/2020;49;1000;102;3;1/2/2020;17/2/2020;9
6271;12;16;32;1;64;3782;3;395435;27/1/2020;73;1000;200;3;27/1/2020;2/2/2020;1
6272;12;1;25;1;64;2809;3;395482;27/1/2020;13;1000;200;3;28/1/2020;5/2/2020;1
6273;1;5;15;15;217;1929;4;395524;28/1/2020;26;1000;200;3;9/2/2020;21/2/2020;1
6274;12;4;7;2;67;908;3;395541;28/1/2020;26;1000;200;3;28/1/2020;9/2/2020;14
6275;12;4;7;4;223;541;4;395554;28/1/2020;14;1001;200;3;11/5/2020;3/6/2020;14
6276;12;18;39;1;64;1862;3;395571;28/1/2020;59;1002;200;3;1/2/2020;7/2/2020;1
6277;12;6;5;1;64;2643;3;395686;28/1/2020;13;1000;200;3;30/1/2020;15/2/2020;1
6278;12;18;39;1;64;2218;4;395702;28/1/2020;59;1000;200;3;15/2/2020;19/2/2020;1
6279;12;1;25;1;64;2045;3;395758;29/1/2020;71;1001;400;3;30/1/2020;11/2/2020;1
6280;12;1;25;1;64;919;3;395792;29/1/2020;71;1001;400;3;9/2/2020;23/2/2020;1
6281;13;4;13;1;64;3353;1;395817;29/1/2020;14;1000;200;3;30/1/2020;2/2/2020;12
6282;13;4;13;1;64;3353;1;395821;29/1/2020;14;1000;200;3;30/1/2020;2/2/2020;14
6283;12;3;14;1;64;4275;3;395834;29/1/2020;26;1002;200;3;30/1/2020;31/1/2020;1
